yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20010131.0,-0.0032754628472232649,1.8206479107930367,0.050000000000000003,-0.2,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010201.0,0.0041395587999591976,1.8247789251913855,0.059999999999999998,-0.6666666666666666,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010202.0,0.011752686699687884,1.8364630854592889,0.13,-0.6923076923076923,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
20010205.0,0.0026028951704730073,1.8390625989649361,0.050000000000000003,-1.0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20010206.0,0.0047620487090103579,1.8438133449884153,0.10000000000000001,-0.6,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010207.0,0.0033862130093554638,1.8471938376883186,0.14000000000000001,-0.7142857142857143,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,1,-1,-1,-1,1,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010208.0,0.0012493050276795592,1.8484423629838203,0.12,-1.0,0,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010209.0,0.0027833532132832597,1.8512218498421744,0.13,-0.5384615384615384,0,0,-1,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,-1,0,1,-1,0,-1,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010212.0,0.0097270016966678838,1.8609018488091369,0.20999999999999999,-0.3333333333333333,0,0,0,0,0,0,-1,-1,-1,0,1,-1,0,0,1,-1,1,0,0,-1,0,0,0,0,0,-1,0,-1,0,1,0,0,-1,1,0,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20010213.0,0.0046160627766288764,1.8655072902413066,0.080000000000000002,-0.75,0,-1,0,-1,0,-1,0,-1,0,0,1,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20010214.0,0.0060884264465906777,1.8715772571082354,0.10000000000000001,-0.4,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20010215.0,-0.0017877943180420702,1.8697878627786528,0.070000000000000007,0.14285714285714285,0,0,0,-1,0,0,0,-1,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
20010216.0,0.0070559572718230197,1.8768190432649843,0.23999999999999999,0.08333333333333333,0,0,0,-1,1,0,-1,1,0,0,1,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,1,0,1,0,0,0,-1,1,0,1,-1,1,0,0,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
20010220.0,0.0044662588163571449,1.881275357945164,0.13,0.38461538461538464,0,0,-1,0,1,0,0,1,0,0,1,-1,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,-1,0,1,0,1,-1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20010221.0,0.0026176350205600993,1.8838895729261504,0.13,0.07692307692307693,1,0,-1,-1,1,0,0,-1,0,0,1,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
20010222.0,0.0047709483338639388,1.8886491763556708,0.20000000000000001,0.3,0,0,-1,0,1,0,0,-1,0,0,1,-1,0,0,0,-1,0,1,0,-1,1,0,0,1,0,0,0,-1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
20010223.0,0.0036007927780629333,1.8922435017997885,0.10000000000000001,0.6,0,0,0,0,1,0,0,-1,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
20010226.0,0.001112367129789497,1.8933552507076794,0.059999999999999998,0.3333333333333333,1,0,0,0,1,0,0,-1,0,1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010227.0,0.0086645432781474099,1.9019824722595797,0.070000000000000007,-0.14285714285714285,0,0,0,0,1,0,0,-1,0,1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
20010228.0,0.0035384582085565336,1.9055146848537832,0.089999999999999997,-0.1111111111111111,0,0,0,0,1,0,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,-1,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20010301.0,0.0082093610863418487,1.9136905324268256,0.13,-0.07692307692307693,0,0,0,0,1,0,0,1,1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,0,0,-1,1,0,0,1,-1,0,0,0,1,1,-1,1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0
20010302.0,0.019874638029775137,1.9333702482773258,0.12,0.16666666666666666,1,0,1,0,1,0,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-1,1,0,1,0,0,0,1,0,1,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
20010305.0,0.0042685518810133627,1.9376297157331439,0.17000000000000001,-0.17647058823529413,1,0,0,0,1,0,0,-1,0,0,-1,-1,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010306.0,0.009024293196096168,1.9466135333223098,0.13,-0.23076923076923078,1,0,0,0,1,0,0,-1,0,0,-1,1,-1,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,-1,0,0,0,1,-1,0,-1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010307.0,0.009496736344102712,1.9560654591448998,0.11,0.2727272727272727,0,0,0,0,1,0,0,-1,0,0,-1,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
20010308.0,0.0039681306822805908,1.960025737562312,0.050000000000000003,-0.2,0,0,0,0,1,0,-1,-1,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010309.0,0.0060009522449557219,1.9660087558049739,0.13,-0.23076923076923078,0,0,0,0,1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20010312.0,0.0056739209879068169,1.9716666407328229,0.089999999999999997,-0.7777777777777778,0,0,0,0,1,-1,0,1,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20010313.0,-0.00016112301514178244,1.9715055047359737,0.19,0.15789473684210525,0,1,1,0,-1,-1,0,-1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,0,0,-1,0,1,1,0,1,1,0,1,1,1,0,0,1,-1,-1,-1,0,-1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20010314.0,0.0037487217688593078,1.9752472175583153,0.089999999999999997,0.3333333333333333,1,0,1,1,-1,0,0,-1,0,0,-1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,-1,-1,-1,0,-1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,1
20010315.0,0.0055334494623227341,1.9807654137321586,0.11,0.6363636363636364,0,1,0,0,-1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,-1,0,-1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20010316.0,-0.00068819691163930774,1.9800769799043219,0.080000000000000002,-0.25,0,0,1,0,1,0,1,-1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,1,1,0,1,-1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20010319.0,0.022139940582826471,2.0019753904752644,0.23000000000000001,0.5652173913043478,0,0,1,0,-1,0,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,-1,0,-1,1,-1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20010320.0,0.0019207035756945046,2.0038942518583398,0.10000000000000001,0.0,0,0,0,0,-1,0,0,-1,1,1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
20010321.0,-0.0015920671307847467,2.0023009160419463,0.059999999999999998,0.6666666666666666,0,0,0,0,-1,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20010322.0,-0.002495205856272326,1.999802591971404,0.11,0.45454545454545453,1,0,1,1,-1,0,0,-1,0,0,-1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,-1,0,-1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20010323.0,0.0053532613122125533,2.0051415755127038,0.13,0.07692307692307693,1,1,0,1,-1,-1,1,1,1,1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,-1,0,0,-1,-1,-1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1
20010326.0,0.0031283204683302812,2.0082650129676614,0.080000000000000002,0.0,0,0,0,0,1,0,0,-1,0,1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
20010327.0,-0.00034892871777106711,2.0079160233601008,0.070000000000000007,0.14285714285714285,0,0,0,0,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20010328.0,0.0092845943520413476,2.0171577808106966,0.12,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20010329.0,0.003480841751509936,2.0206325784542183,0.080000000000000002,0.75,1,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20010330.0,-0.0018419902518327924,2.0187888896522126,0.059999999999999998,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20010402.0,0.0070166315303292759,2.0257810191711485,0.11,0.2727272727272727,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20010403.0,-0.0013124008852975673,2.0244677563335749,0.089999999999999997,0.1111111111111111,0,0,0,0,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010404.0,0.014292823817950303,2.0386594006989451,0.11,0.45454545454545453,0,0,1,0,-1,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,-1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,1,1,1,0,0,0,0,1,1,-1,0,0,0,1,0,0,-1,1,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20010405.0,0.0018657154376502838,2.0405233778513092,0.050000000000000003,0.2,0,1,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010406.0,0.0032940724892515836,2.0438120367689856,0.12,-0.3333333333333333,0,1,0,0,-1,1,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20010409.0,0.0092726394647507163,2.0530419492373428,0.089999999999999997,0.1111111111111111,1,1,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20010410.0,-0.0028058996736905545,2.0502321056479476,0.089999999999999997,0.1111111111111111,1,0,0,0,1,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0
20010411.0,0.0053769921394676489,2.0555946933770448,0.11,-0.09090909090909091,1,0,1,0,0,0,-1,1,0,0,1,1,-1,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,1,0,-1,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0
20010412.0,0.0025467875970835996,2.0581382434063626,0.059999999999999998,-0.3333333333333333,1,0,0,-1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
20010416.0,0.0085119830658190888,2.0666142038161404,0.11,0.09090909090909091,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010417.0,0.0056817135760005681,2.0722798373369877,0.11,0.2727272727272727,0,0,0,0,1,1,0,1,0,-1,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
